239,a pizza with cheese and mushrooms
240,a man playing tennis
241,a pizza with a slice missing
242,a pizza in a pan
243,people sitting at a table with pizza
244,a person playing tennis
245,a living room with a couch and a coffee table
246,a man and a boy
247,a girl playing video games
248,a desk with a couple computers
249,a living room with a tv and a table
250,a dog running on a sidewalk
251,a baseball player prepares to swing a bat
252,a baseball player swinging a bat
253,a large clock on a building
254,a person's arm with a tattoo on it
255,a glass of beer next to a laptop computer
256,a person holding a cell phone
257,a person holding a phone
258,a person putting food in an oven
259,a girl holding a remote control
260,a plate of food
261,a boy and girl holding a teddy bear
262,a woman sitting at a table
263,a kitchen with a cake on the counter
264,a laptop on a table
265,a kitchen with white cabinets
266,a snake in a hole
267,a toilet with a roll of toilet paper on the tank
268,a bathroom with a toilet and shower
269,a bathroom with a tub sink and a window
270,a bathroom with a sink and a window
271,a black cat looking at the camera
272,a dog in a car
273,a person from a cable above a busy street
274,a toilet in a bathroom
275,a toilet with a sink
276,a cat lying on a toilet
277,a cat lying on a bed
278,a pile of oranges
279,a couple of airplanes flying in the sky
280,a plane flying in the sky
281,a plane flying over a tree
282,a bird on a giraffe
283,a plane flying over a city
284,a plane flying over a city
285,a giraffe bending down to drink water
286,a street light is green
287,a box of candy on a bench
288,a green apple on a table
289,a flock of sheep grazing on the side of a road
290,a couple of kids petting a sheep
291,a bird with a long neck
292,a person sitting on a boat
293,a man holding a sign
294,a person sitting on a bed
295,a train on the railway tracks
296,a bird sitting on a pole
297,a bird with a long neck
298,a blue and white drum
299,a person cutting a cake
