0,1,2
30,a yellow fire hydrant sitting on the side of a street.,0.9257935285568237
140,a woman standing on a kitchen counter preparing food.,0.9324738383293152
286,a couple of traffic lights on a city street at sunset.,0.8971231579780579
257,a couple of laptops sitting next to each other on a table.,0.948786735534668
191,a group of boats sitting on the water.,0.9078465700149536
147,a towel hanging on a wall next to a mirror.,0.8962923884391785
281,a bunch of flowers in a vase on a table.,0.93092942237854
250,a couple of trees in front of a building.,0.8972024321556091
196,a cat laying on a person sitting on a laptop.,0.9045577049255371
37,a group of signs in front of a building.,0.8606249094009399
149,a building with a bunch of trees in the background.,0.8227213621139526
198,a dog holding a frisbee in its mouth on a field.,0.9095597863197327
45,a group of elephants standing in a dirt field.,0.8624374270439148
94,a group of children playing with soccer balls in a field.,0.8709465265274048
135,a group of people sitting at a table with wine.,0.9081131219863892
222,a bunch of fruits and vegetables on a table.,0.8682098388671875
39,a couple of elephants standing next to a bucket of water.,0.9283239245414734
132,a pair of scissors sitting on top of a surfboard.,0.9501110911369324
225,a man sitting on a sidewalk eating a banana.,0.9261898994445801
288,a yellow traffic light sitting on the side of a street.,0.9697649478912354
259,a young child laying on the floor playing with a remote control.,0.8332444429397583
42,a couple of white horses grazing in a field in front of a building.,0.8441839814186096
93,a baby playing with a toy with a teddy bear.,0.7694370150566101
210,a close up of a banana in a piece of paper.,0.7963006496429443
107,a group of parking meters covered in snow.,0.8172277808189392
77,a couple of men standing on a street looking at their cell phones.,0.9252909421920776
70,a young child in a pink and blue bowl of bananas.,0.6616219282150269
217,a couple of people standing on skis in the snow.,0.8763092756271362
100,a close up of a baby boy looking at the camera.,0.7282154560089111
265,a kitchen with a microwave and a oven.,0.9052530527114868
172,a giraffe eating leaves from a tree in a zoo.,0.8668389320373535
219,a person riding skis down a snow covered slope.,0.9406551718711853
109,a man sitting in a chair with a little girl.,0.872823178768158
262,a woman sitting at a table in front of a brick wall.,0.9088364243507385
175,a couple of giraffes standing next to a rock.,0.9916139245033264
79,a young boy with a toothbrush in his mouth.,0.9015328884124756
20,a small plane flying in the grass in a field.,0.8192794919013977
247,a close up of a rug on the floor of a floor.,0.7415743470191956
181,a red train car sitting on the tracks.,0.9811123013496399
150,a white toilet sitting on top of a floor.,0.8961871862411499
296,a person standing on top of a skateboard in front of a blue sky.,0.9456610679626465
240,a man holding a tennis racket on a tennis court.,0.9609754085540771
186,a close up of a person walking on a sidewalk.,0.7889977693557739
157,a red airplane flying in a blue sky.,0.9434776902198792
291,a couple of birds flying over a body of water.,0.9318203926086426
27,a group of clouds in the sky over a body of water.,0.8640132546424866
84,a piece of bread and a bunch of lettuce on a plate.,0.8432642221450806
55,a group of people holding umbrellas on a street.,0.9662918448448181
188,a group of people standing next to each other.,0.9174607992172241
159,a close up of a giraffe standing in a field.,0.9064560532569885
29,a group of giraffes standing in a field.,0.9394426941871643
232,a bedroom with pictures on the wall and a bed.,0.9646434783935547
125,a person petting a stuffed animal in a room.,0.855451226234436
235,a couple of women sitting at a table with a book.,0.8878557085990906
122,a coffee cup sitting on top of a table.,0.9005104899406433
83,a bunch of trays of pastries in a display case.,0.7311402559280396
52,a young girl sitting on the ground holding a cell phone.,0.9487940669059753
249,a living room with a table and a television.,0.986740231513977
298,a cake with a cat on it on a table.,0.7946071624755859
117,a couple of people standing next to a red carpet.,0.8511800169944763
200,a group of luggage sitting next to each other.,0.9565209746360779
4,a group of wooden cutting boards with a green ball on top.,0.721126914024353
67,a banana and two oranges sitting on a table.,0.942701518535614
60,a zebra standing in the snow in a field.,0.8911772966384888
110,a group of kites flying in the sky.,0.935581624507904
207,a close up of a zebra standing on a dirt road.,0.8924893736839294
3,a kitchen with two windows and a stove with a sink.,0.7938666939735413
162,a city street at night with traffic lights.,0.9799991250038147
275,a white bathroom with a sink and a toilet.,0.955084502696991
12,a couple of men sitting on a motorcycle.,0.9467452168464661
209,a statue of a man and a child in front of a building.,0.9298573732376099
15,a pair of shoes with a red toothbrush in their mouth.,0.7571772933006287
119,a group of people standing on a tennis court.,0.9794853329658508
69,a woman sitting on a chair holding two bananas.,0.8194732666015625
165,a couple of giraffes standing in a field.,0.9811938405036926
272,a group of dogs sitting in a car.,0.985414981842041
108,a couple of trees and a cloudy sky.,0.8812846541404724
263,a wooden dresser with a plate of food on it.,0.8883237838745117
174,a giraffe standing in the grass on a field.,0.8946442008018494
78,a man riding a snowboard down a snow covered slope.,0.9950016736984253
264,a wooden table with a laptop computer and a mouse.,0.9458400011062622
173,a street sign on a pole next to a traffic light.,0.9188607335090637
218,a couple of people riding skateboards on a street.,0.9298345446586609
71,a close up of a man with a cell phone.,0.83292555809021
216,a man swinging a baseball bat at a ball.,0.8926438093185425
101,a woman sitting in a room holding a tennis racket.,0.9140238761901855
211,a man riding a wave on a jet ski in the water.,0.909810483455658
106,a group of men sitting in a chair looking at a laptop.,0.8666089773178101
76,a man riding a skateboard on a street.,0.8963509202003479
133,a group of people sitting at a table.,0.9907932877540588
224,a group of people cross country skiing in the snow.,0.9177980422973633
289,a herd of sheep grazing on the side of a road.,0.9828564524650574
258,a woman taking a turkey out of the oven.,0.7989453077316284
43,a black cow standing in the tall grass.,0.9402532577514648
92,a man with glasses looking in front of a microwave.,0.779270589351654
148,a bathroom with a toilet and a sink.,0.8844354152679443
199,a couple of dogs playing in the snow.,0.8594483733177185
44,a black background of a black night sky.,0.8080058097839355
95,a man sitting at a table with a pizza.,0.9951364398002625
134,a woman standing next to a child sitting on a bench.,0.8024896383285522
223,a wooden table with a bowl of food and plates.,0.8874211311340332
38,a baby elephant standing in front of a building.,0.8246168494224548
146,a bathroom with a toilet and a door.,0.8121492862701416
280,a bunch of flowers in front of a sky.,0.8619222640991211
251,a young boy playing baseball on a field.,0.9149841666221619
197,a person standing in front of two elephants.,0.9488702416419983
36,a couple of women standing next to each other holding a snowboard.,0.9306323528289795
31,a piece of pizza sitting on top of a wooden table.,0.9007896780967712
141,a man sitting in a chair in a kitchen.,0.8374767303466797
287,a close up of a bench with a box on it.,0.8018295764923096
256,a person holding three cell phones in their hands.,0.950875997543335
190,a couple of boats sitting on a dock.,0.964461088180542
267,a white toilet sitting in a bathroom with a wall.,0.8909488916397095
170,a couple of ducks swimming in a body of water.,0.9587677121162415
260,a piece of bread with cheese on it on a table.,0.8384310603141785
177,a herd of sheep standing in a field.,0.9184702634811401
212,a group of people cross country skiing in the snow.,0.9091752171516418
105,a living room with a table and chairs and a window.,0.9362422823905945
179,a close up of a traffic light on the side of a pole.,0.8185617923736572
75,a woman sitting on the street with a bag and a cell phone.,0.8046136498451233
269,a kitchen with a washer in the middle of it.,0.7931176424026489
72,a group of plates of pizza and salad on a table.,0.8426588773727417
215,a woman skiing down a snow covered slope.,0.9370056390762329
102,a close up of a pizza on a cutting board.,0.9246709942817688
47,a small boat sitting on the beach next to the water.,0.8141416907310486
96,a baby laying on a bed with a baby.,0.8374902606010437
137,a group of people standing around with luggage.,0.9216071963310242
220,a woman riding skis down a snow covered slope.,0.942977249622345
130,a bunch of purple flowers in a vase.,0.9835681319236755
227,a chocolate donut and a cup of coffee on a table.,0.8860015273094177
40,a gray dog laying on the floor eating a banana.,0.9401981830596924
91,a group of young men playing a game of soccer.,0.8902703523635864
229,a piece of cake with a spoon on a plate.,0.9203935861587524
32,a black and white photo of a building with a clock tower.,0.9662035703659058
284,a couple of tall buildings in front of a blue sky.,0.9123679995536804
142,a woman standing next to a dog in a kitchen.,0.8872445225715637
193,a woman and a child walking down a street with umbrellas.,0.9177269339561462
255,a laptop computer sitting on a table next to a glass of beer.,0.9777718782424927
283,a couple of tall buildings in front of a blue sky.,0.9170727133750916
145,a bunch of white snow on top of a building.,0.8102039098739624
194,a cat laying in a bathroom sink.,0.9907611608505249
252,a baseball player swinging a bat at a ball.,0.9954333901405334
49,a large elephant walking through a field of grass.,0.8708626627922058
98,a close up of a pizza on a white plate.,0.927108645439148
139,a woman standing in a kitchen with a dog.,0.944810688495636
35,a sheep standing in a field of grass.,0.9903562664985657
89,a young boy holding a soccer ball on a field.,0.9290169477462769
58,a close up of a brick building with a sky in the background.,0.840004026889801
185,a cat standing on top of a group of red luggage.,0.935722827911377
243,a couple of people sitting at a table eating pizza.,0.9624485969543457
292,a man sitting on the back of a boat.,0.968044638633728
154,a red and black plane flying in the sky.,0.886595606803894
24,a book sitting on top of a wooden table with flowers.,0.9179147481918335
128,a group of buildings on the side of a street.,0.895603597164154
23,a group of traffic lights with a blue sky.,0.9287605881690979
238,a group of children standing on the beach with surfboards.,0.9625664949417114
182,a stop sign and a street sign covered in snow.,0.939510703086853
244,a man wearing a red shirt and a tie.,0.8091289401054382
295,a couple of doors on the side of a blue train.,0.9020195603370667
153,a large airplane parked on the runway of an airport.,0.8876982927322388
236,a couple of women holding a cake.,0.9225645065307617
121,a group of people standing around a building.,0.9010725617408752
80,a man wearing a blue suit and tie standing in a room.,0.8720022439956665
51,a woman sitting on a chair with a cell phone.,0.8791179060935974
87,a man wearing a green tie and a cell phone.,0.8703001141548157
56,a black dog sitting on top of a blue box.,0.9806384444236755
231,a man sleeping on a bed with a cat.,0.903603196144104
126,a building with two trees in front of it.,0.9222080707550049
63,a group of toy horses and horses on a table.,0.8198711276054382
278,a group of oranges sitting on a table.,0.9812398552894592
113,a baseball player holding a bat on a field.,0.9997309446334839
0,a man walking in the grass with a cell phone.,0.7851524949073792
204,a bunch of flowers growing in the grass in a field.,0.8512223362922668
18,a large white airplane parked at an airport.,0.9225176572799683
114,a young boy in a baseball uniform holding a bat.,0.7356381416320801
7,a bathroom with a sink and a shower.,0.964162290096283
203,a couple of birds flying in the sky.,0.9821284413337708
64,a brown and white horse standing next to a car.,0.988300085067749
168,a cloudy sky with a group of clouds in the sky.,0.7545710206031799
16,a bunch of bananas sitting on top of a table.,0.9311063289642334
9,a bathroom with a sink and a mirror.,0.9680842161178589
166,a group of parking meters on the ground.,0.7889617681503296
271,a black and white cat sitting in front of a sink.,0.8370296955108643
161,a pair of traffic lights in front of a city street at night.,0.820845365524292
276,a cat laying on top of a white toilet.,0.7457329034805298
11,a man wearing a black suit and a tie.,0.8827314376831055
282,a couple of birds sitting on a tree branch.,0.9937074184417725
144,a woman standing next to a man holding a cell phone.,0.8339919447898865
195,a cat sleeping on a blanket on a chair.,0.8582746982574463
253,a large clock on the side of a building.,0.977556049823761
48,a group of boats parked in the water.,0.8907260298728943
99,a couple of tennis rackets sitting on a floor.,0.8918421268463135
138,a pile of items sitting on top of a table.,0.7234615683555603
34,a couple of street signs on a pole.,0.9430559277534485
228,a piece of wood with a knife and a cup of coffee.,0.8818634152412415
33,a couple of ducks swimming in a body of water.,0.8855054974555969
285,a giraffe standing in a dirt field.,0.9658024907112122
143,a kitchen with pots and pans on the counter.,0.892484724521637
192,a young boy in a suit and tie standing next to a dog.,0.9477927088737488
254,a man laying on a bed with a black and white photo.,0.8700774312019348
131,a man wearing glasses holding a tie.,0.8227300047874451
226,a person standing on top of a microwave oven in the sky.,0.8350321650505066
41,a cat sitting at a table next to a pizza box.,0.9234060049057007
90,a man riding a wave on a surfboard in the water.,0.937483549118042
46,an elephant standing next to a tree.,0.9156807065010071
97,a close up of a chair on the side of a building.,0.794228196144104
136,a man in a brown sweater holding a cell phone.,0.9131059050559998
221,a young boy riding a tricycle with a child on it.,0.8240848779678345
268,a large bathroom with two sinks and a toilet.,0.9930835366249084
73,a little girl standing in the snow with a helmet.,0.9467325806617737
214,a pile of oranges sitting on top of a person.,0.894996166229248
103,a brown couch with pillows and a remote control on it.,0.8882792592048645
213,a pile of oranges sitting on top of each other.,0.9571215510368347
104,a close up of a young man sleeping on a bed.,0.7671549916267395
178,a group of trees with leaves in the sky.,0.7845554947853088
74,a young boy standing in front of a plate of cake.,0.8928905725479126
261,a couple of children laying on the floor with a teddy bear.,0.8157761096954346
176,a herd of sheep grazing in a field.,0.968946635723114
266,a piece of wood sitting on the floor next to a wall.,0.6914687752723694
171,a couple of giraffes standing next to a brick wall.,0.9930052161216736
160,a close up of a giraffe standing in front of a wall.,0.9390345811843872
277,a black and white cat laying on top of a laptop.,0.9041785001754761
10,a bathroom with a toilet and a wooden chair.,0.9242976307868958
17,a wooden bicycle sitting on top of a table.,0.8844483494758606
8,a group of people riding bikes down a street.,0.9755871295928955
167,a group of sheep standing in a field.,0.9765886068344116
270,a tile floor in a bathroom with a sink.,0.8116241097450256
19,a view of a couple of airplanes at an airport.,0.7336245179176331
115,a person wearing red and white socks standing on the grass.,0.8462609052658081
202,a bunch of grass in a field of tall grass.,0.8941735029220581
6,a white bathroom with two toilets and a sink.,0.9803458452224731
65,a brick building with a clock tower behind trees.,0.8773671984672546
169,a giraffe standing in front of a building.,0.9536082744598389
62,a zebra jumping in the air in a field.,0.8310221433639526
279,a large airplane flying through a blue sky.,0.9433174729347229
112,a baseball player swinging a bat at a ball.,0.9846145510673523
205,a couple of zebras and other animals standing in a field.,0.9484400153160095
1,a man sitting at a table with a tie.,0.8535208702087402
86,a group of donuts sitting in a tray.,0.8269509077072144
57,a man running in the sand on a beach.,0.8232970237731934
230,a piece of chocolate cake on a white plate.,0.9632766246795654
127,a group of stuffed animals sitting on a table.,0.9247002601623535
237,a man riding a wave on a surfboard in the ocean.,0.996473491191864
120,a young man holding a tennis racket on a tennis court.,0.9804378747940063
81,a sandwich sitting on top of a plate on a table.,0.8750330805778503
50,a young girl laying on the ground next to a woman.,0.7597488760948181
22,a white dog standing next to a body of water.,0.9427629113197327
239,a pizza with cheese on a plate.,0.8522636890411377
183,a red and yellow train at a train station.,0.9898861050605774
245,a large couch with a black cat sitting on it.,0.8733766674995422
294,a couple of people sitting on a bed in a room.,0.9303556680679321
152,a couple of men sitting on motorcycles on a street.,0.8605867028236389
88,a woman standing on the side of a road.,0.861307680606842
59,a close up of a zebra standing in the grass.,0.963665783405304
184,a red stop sign with two other signs on a pole.,0.8174470663070679
242,a close up of a pizza in a pan.,0.9153283834457397
293,a person riding on the back of an elephant.,0.8540560007095337
155,a large airplane flying in the blue sky.,0.9423438906669617
25,a group of women standing on a city street.,0.8640405535697937
129,a bunch of white flowers on a table.,0.9695706963539124
