0,1,2
60,a zebra standing in the snow in a fence.,0.9560495018959045
61,a couple of zebras and other animals grazing on a hill.,0.9593333601951599
62,a group of zebras fighting on a dirt road.,0.8767145276069641
63,a group of toy horses standing next to each other.,0.9529102444648743
64,a woman petting a horse in front of a car.,0.9183590412139893
65,a person riding a horse on a field.,0.9307552576065063
66,a painting of a woman standing next to a white horse.,0.9132895469665527
67,a banana and two oranges on a cutting board.,0.9830029606819153
68,a group of children playing baseball in a field.,0.9768106341362
69,a person wearing a bunch of bananas on his head.,0.9856044054031372
70,a young boy wearing a bunch of bananas on his head.,0.9254695773124695
71,a baseball player throwing a ball on a field.,0.9976948499679565
72,a plate of food with a salad and a table.,0.9317137598991394
73,a man and a little girl skiing down a snow covered slope.,0.9508460164070129
74,a young girl in a red shirt holding a bowl of fruit.,0.9434030652046204
75,a woman riding a skateboard down a street.,0.9733484983444214
76,a man doing a trick on a skateboard in the air.,0.9993160963058472
77,a couple of young boys riding skateboards on a sidewalk.,0.9623222947120667
78,a couple of men riding snowboards in the snow.,0.9805724024772644
79,a woman is eating a sandwich at a table.,0.8805198073387146
80,a man standing in a room holding a snowboard.,0.9468477964401245
81,a display case in a bakery filled with lots of donuts and sandwiches.,0.9686721563339233
82,a young boy eating a sandwich in a car.,0.9874851703643799
83,a display case filled with lots of different types of donuts.,0.9404057860374451
84,a white plate with a sandwich and a pickle.,0.9945975542068481
85,a tray of food and two cups on a table.,0.9616833329200745
86,a display case filled with lots of different types of donuts.,0.9603911638259888
87,a young man holding a basketball in a gym.,0.9107481837272644
88,a woman in a wet suit holding a white surfboard.,0.9920592904090881
89,a man holding a soccer ball on a field.,0.9606618881225586
90,a man riding a wave on a surfboard in the ocean.,0.9996192455291748
91,a group of men playing a game of soccer.,0.9765598773956299
92,a woman standing in front of a cake.,0.9971367120742798
93,a young boy eating a cake on a table.,0.8972846269607544
94,a group of children playing with soccer balls in a field.,0.9550426602363586
95,a man sitting at a table with a pizza.,0.9667587280273438
96,a baby laying on a bed under a blue tent.,0.9375002384185791
97,a man and a woman laying in a bed.,0.971996545791626
98,a close up of a pizza with tomatoes and cheese.,0.9737023115158081
99,a couple of tennis rackets sitting on top of each other.,0.9055854082107544
100,a little girl eating a slice of pizza.,0.9678362607955933
101,a young girl holding a tennis racket in a room.,0.9454081654548645
102,a slice of pizza on a wooden cutting board.,0.9523112773895264
103,a brown couch with pillows and a table.,0.8868785500526428
104,a young child is brushing his teeth with toothbrush.,0.9407106637954712
105,a living room with a couch and a table and a window.,0.9295424818992615
106,a couple of men sitting at a desk with computers.,0.9537628889083862
107,a man walking on the beach holding a kite.,0.9832469820976257
108,a man in a field flying a blue kite.,0.9667569994926453
109,a man holding a little girl on a swing.,0.9964507818222046
110,a couple of kites flying in the sky over the ocean.,0.9560269117355347
111,a clock on the corner of a street.,0.9416607618331909
112,a baseball player swinging a bat at a ball.,0.9471737742424011
113,a baseball player holding a bat on a field.,0.999778687953949
114,a group of young boys playing baseball on a field.,0.8993285298347473
115,a young boy holding a baseball bat in a field.,0.9160104990005493
116,a baseball player holding a bat on a field.,0.9994001388549805
117,a person is holding a blue and white toothbrush.,0.9329509735107422
118,a person is holding a pizza on a stove.,0.9815070629119873
119,a group of people playing tennis on a tennis court.,0.993683934211731
120,a young man swinging a tennis racket at a tennis ball.,0.9849274754524231
121,a group of people sitting on the ground in front of a building.,0.9209327697753906
122,a couple of cups sitting on top of a table.,0.9178314805030823
123,a man in an orange outfit talking on a cell phone.,0.876400887966156
124,a large crowd of people in front of a clock tower.,0.9461970925331116
125,a woman brushing a cat's teeth with a toothbrush.,0.9692737460136414
126,a large building with a clock tower on top of it.,0.9969666600227356
127,a group of stuffed teddy bears sitting on a chair.,0.9076139330863953
128,a building with a clock tower on top of it.,0.9813616275787354
129,a glass vase filled with white flowers next to a doll.,0.9371161460876465
130,a white vase filled with purple flowers on a table.,0.9988873600959778
131,a man holding a large pair of scissors.,0.9947116374969482
132,a pair of scissors and markers on a table.,0.9285480380058289
133,a group of people sitting at a table.,0.9994275569915771
134,a woman taking a picture of a child sitting on a bench.,0.90575110912323
135,a group of people sitting around a table with wine bottles.,0.9850753545761108
136,a man holding a wine glass in his hand.,0.9945906400680542
137,a group of people walking down a street with luggage.,0.9739706516265869
138,a bunch of food on a kitchen counter.,0.9176965951919556
139,a woman standing in a kitchen with a dog.,0.9972620606422424
140,a woman is standing over a black stove.,0.9181490540504456
141,a man sitting on a stool in a kitchen.,0.9950648546218872
142,a man standing in a kitchen with a small dog.,0.9703339338302612
143,a wooden table with pots and pans on it.,0.9712828993797302
144,a group of young people standing on a sidewalk with skateboards.,0.9771216511726379
145,a black and white photo of a man standing next to a bike.,0.8940339684486389
146,a bathroom with a toilet and a sink.,0.9796481132507324
147,a bathroom with a sink and a mirror.,0.9977459907531738
148,a bathroom with a toilet and a glass shower.,0.9122558236122131
149,a couple of people riding on motorcycles over a bridge.,0.9122829437255859
150,a white toilet sitting in a room with a table.,0.9081019163131714
151,a large clock on the side of a building.,0.9817675948143005
152,a couple of people riding on motorcycles on the street.,0.9465428590774536
153,a group of people walking next to a large propeller airplane.,0.8300648331642151
154,a red airplane flying through a blue sky with smoke.,0.8780403733253479
155,a large white airplane flying in the blue sky.,0.9016242623329163
156,a red and white plane flying in the sky.,0.8609305024147034
157,a red airplane flying through a blue sky.,0.8980032205581665
158,a group of sheep walking on a hill overlooking the beach.,0.9377602934837341
159,a giraffe standing in a dirt field.,0.9017437100410461
160,a close up of a giraffe with a white sky.,0.9105241298675537
161,a traffic light at an intersection with a tall building.,0.9405682682991028
162,a city street at night with a traffic light.,0.9433399438858032
163,two giraffes standing next to a fence.,0.9523611664772034
164,a couple of giraffes eating from a feeder in a forest.,0.8964360356330872
165,a couple of giraffes eating hay from a feeder.,0.9575111269950867
166,a couple of benches and a fire hydrant on a street.,0.9196203947067261
167,a group of sheep standing in a field.,0.9811916947364807
168,a man sitting on a bench by the water.,0.9474194645881653
169,a giraffe standing in front of a building.,0.9994131326675415
170,a couple of ducks swimming in a body of water.,0.9895114898681641
171,a group of giraffes standing next to a wooden fence.,0.9782286286354065
172,a giraffe standing next to a zebra in a zoo.,0.9322310090065002
173,a street sign on a pole next to a traffic light.,0.9823276996612549
174,a giraffe is eating grass in a field.,0.9134465456008911
175,a couple of giraffes eating from a basket on a pole.,0.9272735714912415
176,a herd of sheep in a field behind a fence.,0.9503021836280823
177,a herd of sheep grazing in a field.,0.9983136653900146
178,a group of sheep grazing on a beach with the ocean.,0.8642322421073914
179,a open drawer of food on the side of a building.,0.8652690052986145
180,a train on a bridge over a busy city street.,0.8598002195358276
181,a red train is sitting on the tracks.,0.9975582361221313
182,a stop sign is covered in a pile of snow.,0.927476704120636
183,a red and yellow train at a train station.,0.9892758131027222
184,a red stop sign with a street sign on it.,0.9050898551940918
185,a cat laying on top of a red suitcase.,0.9961107969284058
186,a cat sitting on a porch looking out of a window.,0.9479182362556458
187,a red fire truck with people on top of it.,0.9163275957107544
188,a group of people standing next to each other in a room.,0.8945358395576477
189,a brown and white dog wearing a tie.,0.9972944855690002
190,a large boat sitting on top of a beach.,0.8325067162513733
191,a group of boats are docked on the water.,0.9129313230514526
192,a picture of a man and a woman.,0.9698718786239624
193,a group of people walking in the rain with umbrellas.,0.9982040524482727
194,a cat laying in a bathroom sink.,0.9998741149902344
195,a couple of cats sleeping on a pile of towels.,0.9828135371208191
196,a man sitting on a couch with a cat and a laptop.,0.9926496744155884
197,a man standing next to an elephant.,0.9673008322715759
198,a dog jumping in the air with a frisbee in its mouth.,0.9678272008895874
199,a couple of dogs playing in the snow.,0.9995646476745605
200,two black suitcases sitting next to each other on a table.,0.8890618681907654
201,a person is standing in front of a luggage carousel.,0.8569352626800537
202,a brown dog carrying a purple frisbee in its mouth.,0.9732667207717896
203,a group of zebras standing in a field with birds.,0.9690960645675659
204,a little girl holding a red frisbee in a yard.,0.9841857552528381
205,a group of zebras and other animals standing on a field.,0.9633252620697021
206,a herd of zebras standing in a field.,0.9636653661727905
207,a zebra standing on a dirt field.,0.9369012713432312
208,a brown horse walking through a forest with trees.,0.9363829493522644
209,a statue of a horse on top of a building.,0.9791049957275391
210,a person holding a piece of bread with bananas in it.,0.9369215965270996
211,a man is riding a jet ski in the water.,0.9492302536964417
212,a person cross country skiing down a snow covered slope.,0.968612551689148
213,a pile of oranges sitting on top of each other.,0.9985414147377014
214,a bunch of oranges sitting on top of a pile.,0.9474986791610718
215,a woman is skiing down a snow covered slope.,0.9892791509628296
216,a baseball player jumping up to catch a ball.,0.9334825873374939
217,a group of skiers racing down a snow covered slope.,0.9175198674201965
218,a couple of young men riding skateboards down a sidewalk.,0.9650339484214783
219,a woman cross country skiing down a snow covered slope.,0.9888037443161011
220,a woman is skiing down a snow covered slope.,0.994659423828125
221,a group of young children riding bikes and skateboards at a skate park.,0.9020589590072632
222,a green tray filled with fruit and vegetables on a table.,0.9042725563049316
223,a wooden table topped with plates of food and bowls of food.,0.9280876517295837
224,a group of people on skis in the snow.,0.9989720582962036
225,a man is eating an apple while standing on the street.,0.8916869759559631
226,a man doing a trick on a skateboard on a ramp.,0.9999271631240845
227,a donut sitting on a tray next to a cup of coffee.,0.9480822682380676
228,a knife sitting on a wooden table next to a bowl.,0.9527679681777954
229,a plate with a piece of cake and a spoon.,0.9448912739753723
230,a piece of chocolate cake on a white plate.,0.9786683917045593
231,a man sleeping in bed with two cats.,0.9855095148086548
232,a bedroom with a bed and pictures on the wall.,0.9462966918945312
233,a group of people sitting around a table with a cake.,0.9938442707061768
234,a woman standing in front of a cake.,0.9552851915359497
235,a couple of women holding a cake with a box.,0.898180365562439
236,two women holding a picture of a hockey card.,0.8275494575500488
237,a man is riding a paddle board in the water.,0.9171115159988403
238,a group of people standing on the beach with surfboards.,0.9178895950317383
239,a pizza sitting on top of a pan on a table.,0.9773955345153809
240,a man holding a tennis racket on a tennis court.,0.9560861587524414
241,a pizza on a plate on a table with a fork and knife.,0.9128133654594421
242,a person holding a slice of pizza on a black plate.,0.9476990103721619
243,a group of people sitting at a table with pizzas.,0.9948194026947021
244,a man holding a tennis racket on a tennis court.,0.9979841709136963
245,a living room with a couch and a table.,0.966295599937439
246,two young men playing a video game in a living room.,0.994192361831665
247,a woman holding a video game controller in a bed.,0.9281933903694153
248,a desk with two laptops and two monitors and a keyboard.,0.9427456259727478
249,a living room and dining room with a table and chairs.,0.9985054135322571
250,a person flying a kite in the sky over a hill.,0.8718969821929932
251,a baseball player holding a bat on a field.,0.9628322124481201
252,a baseball player swinging a bat at a ball.,0.9764578938484192
253,a clock on the side of a building with a bell.,0.9740711450576782
254,a woman laying in bed with a laptop.,0.9763664603233337
255,a laptop computer sitting on a table next to a glass of beer.,0.9933095574378967
256,a person holding a cell phone in their hand.,0.9991322755813599
257,a woman wearing headphones holding two cell phones.,0.9404830932617188
258,a woman is taking a dish of food out of an oven.,0.9448865056037903
259,a little girl is holding a hair dryer to her hair.,0.8540902733802795
260,a plate of food with potatoes and wine bottles.,0.8992090821266174
261,two young children sitting next to each other holding a teddy bear.,0.9179708361625671
262,a woman sitting at a table in a restaurant.,0.9999092221260071
263,a kitchen counter with a stove and a counter top.,0.9285659790039062
264,a laptop computer sitting on top of a wooden table.,0.9815728664398193
265,a kitchen with a white refrigerator and a stove.,0.8850396275520325
266,a bathroom with a urinal and a wall with a wall.,0.8117562532424927
267,a bathroom with a toilet and a window.,0.9858469367027283
268,a bathroom with a toilet and a bath tub.,0.9801510572433472
269,a yellow bathroom with a washing machine in it.,0.9334996938705444
270,a small bathroom with a window and a toilet.,0.9297439455986023
271,a black cat sitting on top of a bathroom sink.,0.9452831745147705
272,a dog sitting in the passenger seat of a car.,0.9436092972755432
273,a view of a street from inside a car.,0.9354345202445984
274,a white toilet in a bathroom with a shower head.,0.978769063949585
275,a white bathroom with a sink and a toilet.,0.9818540215492249
276,a cat is standing on top of a toilet seat.,0.9212424159049988
277,a black and white cat sitting on a green blanket.,0.9950853586196899
278,a bunch of oranges in a white bowl.,0.9550831317901611
279,a couple of planes flying in the sky.,0.9639038443565369
280,a large airplane is flying in the sky over trees.,0.930287778377533
281,a large airplane flying in the sky over trees.,0.9231199622154236
282,a bird sitting on the neck of a giraffe.,0.9521989822387695
283,a plane flying over a city with tall buildings.,0.8979662656784058
284,a plane flying in the sky over two tall buildings.,0.8709043264389038
285,a giraffe bending down to drink water from a river.,0.9374925494194031
286,a city street with traffic lights and a pink sky.,0.8992322683334351
287,a book sitting on a wooden bench in a park.,0.9172918796539307
288,a traffic light on the side of a street.,0.9630255699157715
289,a large herd of sheep walking down a road.,0.9906245470046997
290,a woman petting a sheep in a field.,0.929075300693512
291,a large bird flying over a field of grass.,0.9706244468688965
292,a woman sitting in a boat on the water.,0.9857795238494873
293,a man riding an elephant down a street with a sign.,0.9257565140724182
294,a man sitting on a bed in a hospital room.,0.9841660857200623
295,a blue and white train sitting on the tracks.,0.91697758436203
296,a bird perched on top of a wooden pole.,0.953787088394165
297,a couple of birds standing in a cage.,0.8886025547981262
298,a blue and white baseball hat with a bird on it.,0.9214087724685669
299,a woman standing in front of a cake.,0.9719259142875671
