87,a basket on a table
88,a person holding a surfboard
89,a fence with signs on it
90,a man surfing on a wave
91,a group of football players on a field
92,a woman smiling and holding a tray of food
93,a baby eating food
94,a person and a group of children playing football
95,a man sitting at a table with a pizza and a drink
96,a child sleeping on a bed
97,a white piano with a black and white sheet
98,a pizza with tomatoes and cheese
99,tennis rackets are lined up
100,a person eating a slice of pizza
101,a woman holding a tennis racket
102,a couple of pizzas on a table
103,a brown leather couch with pillows
104,a woman eating a piece of cake
105,a room with a table and chairs
106,a man using a computer
107,a bridge with a mountain in the background
108,a grassy field with trees in the background
109,a child on a swing
110,a kite flying in the sky
111,a clock on a pole
112,a baseball player swinging a bat
113,a baseball player prepares to swing a bat
114,a person in a helmet and gloves
115,a small patch of grass
116,a large crowd of people
117,a man throwing confetti
118,a pizza being cut
119,a group of people playing tennis
120,a person playing tennis
121,a group of people sitting on the ground
122,a close-up of a cup
123,a man in a costume
124,a clock tower on a building
125,a person brushing a dog
126,a large building with a clock tower
127,a stuffed animal with a stuffed animal
128,a clock on a building
129,a vase of flowers next to a vase with a stuffed toy
130,a vase with flowers
131,a man holding a large knife
132,a pair of scissors next to a couple of red and yellow pens
133,a group of people sitting at a table
134,a person and a baby
135,a group of people sitting around a table with bottles and glasses
136,a wooden shelf with a white cloth
137,a group of people with luggage
138,a table full of groceries
139,a dog standing in a kitchen
140,a man cooking in a kitchen
141,a man sitting on a stool in a kitchen
142,a kitchen with a counter and cabinets
143,a kitchen with utensils on the wall
144,a group of people stand on a sidewalk
145,a wall with a building in the background
146,a bathroom with a toilet and sink
147,a bathroom with a sink and towels
148,a bathroom with a shower unit and sink
149,a wooden bridge over trees
150,a toilet with a toilet paper roll
151,a large clock on a building
152,two people on a motorcycle
153,a group of people walking next to an airplane
154,a plane flying in the sky
155,a large airplane flying in the sky
156,a plane flying in the sky
157,a small airplane flying in the sky
158,a group of sheep grazing on a field
159,a giraffe standing in a field
160,a giraffe standing in a field
161,a city with tall buildings
162,a street with a bridge in the background
163,giraffes in a zoo exhibit
164,a giraffe eating from a feeder in a zoo exhibit
165,giraffes walking around in a zoo
166,a bench sits in front of a brick wall
167,a group of sheep in a field
168,a blue sky with clouds
169,a giraffe standing next to a tree
170,a group of ducks swimming in a pond
171,giraffes in a zoo exhibit
172,a giraffe eating leaves from a tree
173,a sign on a pole
174,a giraffe eating grass
175,giraffes eating from a feeder
176,a herd of animals in a fenced in pasture
177,a herd of sheep grazing
178,a tree with flowers
179,a group of objects outside
180,a train pulling into a station
181,a train on the railway tracks
182,a stop sign and address signs on a snowy mountain
183,a train is stopped at a train station
184,a stop sign with a sticker on it
185,a cat lays on top of a stack of suitcases
186,a cat sitting on a window sill
187,a firetruck with a group of people in it
188,a group of people posing for a photo
189,a dog wearing a tie
190,a boat is parked next to a boat
191,boats are parked in the water
192,a man and woman posing for a picture
193,a couple of people walk down a sidewalk under an umbrella
194,a cat sitting in a sink
195,a cat lying on a person's lap
196,a person using a laptop with a cat on the lap
197,a man feeding an elephant
198,a dog catching a frisbee
199,two dogs playing in the snow
200,a black suitcase with a handle
201,"graphical user interface, website"
202,a wooden bench in a grassy area
203,zebras and birds in a field
204,a close-up of some grass
205,zebras and a gazelle on a field
206,a herd of zebras in a field
207,a zebra walking on a dirt path
208,a horse standing in the woods
209,a person and a child walking on stairs in front of a building
210,a hand holding a potato
211,a close-up of water waves
212,a snowy mountain with trees
213,a pile of oranges
214,a pile of oranges
215,a person skiing down a slope
216,a person's legs and feet
217,a couple of people skiing
218,a person riding a skateboard
219,a person on skis in the snow
220,a man skiing down a slope
221,a group of kids on a skateboard
222,a bowl of ice cream
223,a table with food and wine
224,a group of people on skis
225,a man looking at a wall
226,a man doing a trick on a skateboard
227,a chocolate donut with sprinkles on top
228,a snake next to a cup of liquid
229,a bowl of food
230,a slice of cake on a plate
231,a bed with a pillow
232,a bedroom with posters on the wall
233,a person lighting candles on a birthday cake
234,a woman standing in a kitchen
235,a person holding a box with a cake on it
236,a couple of women holding a picture
237,a person surfing on the waves
238,a group of people stand on a beach with surfboards
239,a pizza with cheese and mushrooms
240,a man playing tennis
241,a pizza with a slice missing
242,a pizza on a pan
243,people sitting at a table with food
244,a man playing tennis
245,a cat lying on a couch
246,a man and a boy playing video games
247,a man standing next to a net
248,a desk with a laptop and a desktop computer on it
249,a living room with a television and a window
250,a dog in a grassy field
251,a person's legs in a field
252,a baseball player swinging a bat
253,a clock on a tower
254,a person's legs with a guitar on a bed
255,a laptop on a table
256,"graphical user interface, application"
257,a tree in a room
258,a person putting a pizza in the oven
259,a little girl holding a remote control
260,a plate of food
261,a couple of children holding a stuffed animal
262,a woman sitting at a table
263,a kitchen counter with a pink towel on it
264,a laptop on a table
265,a kitchen with white cabinets
266,a snake in a corner
267,a toilet in a bathroom
268,a bathroom with a toilet and sink
269,a bathroom with a washing machine
270,a bathroom with a sink and a window
271,a black cat looking at a sink
272,a dog sitting in a car
273,a traffic jam with many cars
274,a toilet with a hose attached
275,a sink and toilet in a bathroom
276,a cat on a toilet
277,a cat lying on a bed
278,a pile of oranges
279,a couple of airplanes flying in the sky
280,a tree with leaves
281,an airplane flying over a tree
282,a bird on a giraffe
283,a tall building with a flag on top
284,a tall building with a blue sky
285,a giraffe bending down to eat leaves off a tree
286,a street light is green
287,a box of candy on a bench
288,a green apple on a wooden shelf
289,a flock of sheep grazing on the side of a road
290,a girl petting a lamb
291,a bird with a long neck
292,a person sitting on a boat
293,a person riding an elephant
294,a person sitting in a chair
295,a blue train on a track
296,a bird flying in the sky
297,a couple of birds in a cage
298,a blue and white bucket
299,a person cutting a cake
