0,1,2
284,a plane flying in front of two tall buildings.,0.8986427187919617
142,a man standing in a kitchen with a dog.,0.9748299717903137
73,a man and a little girl standing on skis in the snow.,0.9433532357215881
229,a wooden spoon with a pile of food on a plate.,0.7806580662727356
74,a young boy sitting in front of a bowl of food.,0.8538737297058105
139,a woman standing in a kitchen with a dog.,0.9847182035446167
194,a cat laying in a bathroom sink.,0.9908602237701416
252,a baseball player swinging a bat at a ball.,0.999683141708374
283,a couple of tall buildings and a plane in the sky.,0.9158867597579956
145,a man standing next to a bike on a sidewalk.,0.8789700269699097
41,a cat sitting at a table with a pizza box.,0.8931154012680054
90,a man riding a wave on a surfboard in the ocean.,0.9533551931381226
170,a couple of ducks swimming in the water.,0.9720357656478882
267,a toilet sitting next to a wall in a bathroom.,0.8238040208816528
177,a herd of sheep grazing in a field.,0.9386054873466492
260,a bunch of pies sitting on a table.,0.7945879101753235
46,a large elephant standing next to a tree.,0.935649573802948
97,a couple of people sitting on a couch.,0.9429154396057129
34,a couple of street signs on a wooden pole.,0.9384613633155823
179,a door of a wooden pole with a door on it.,0.6827924847602844
48,a group of boats are parked in the water.,0.8268391489982605
99,a couple of pink tennis rackets sitting on a chair.,0.9177089333534241
105,a cat laying on the floor in a living room.,0.9339451193809509
212,a group of people cross country skiing in the snow.,0.9341418147087097
102,a close up of a pizza on a wooden cutting board.,0.8786618113517761
215,a woman walking through a snow covered forest.,0.8429713845252991
33,a couple of ducks sitting in the water.,0.8818349242210388
269,a bathroom with a sink and a window.,0.9591735005378723
