0,1,2
132,a pair of scissors and pencils on a table.,0.8806636929512024
133,a group of people sitting around a table.,0.9522184133529663
134,a woman standing next to a group of people.,0.9732446670532227
135,a group of people sitting around a table with wine bottles.,0.9863966107368469
136,a close up of a persons foot with a shoe.,0.8117756247520447
137,a group of people walking down a street with luggage.,0.9802422523498535
138,a bunch of vegetables and other food on a kitchen counter.,0.8575704097747803
139,a black dog sitting on a wooden floor.,0.9631456732749939
14,a shower curtain with leaves on it in a room.,0.9512060880661011
140,a room with a table and a lamp and a door.,0.8534835577011108
141,a man sitting on a stool at a kitchen counter.,0.9616197943687439
142,a man standing in a kitchen next to a counter.,0.9141416549682617
143,a wooden table with pots and pans on it.,0.9691751003265381
144,a group of people standing on a street looking at a cell phone.,0.968570351600647
145,a close up of a wall with a shadow on it.,0.9045982956886292
146,a bathroom with a toilet and a sink.,0.9856294989585876
147,a bathroom with a sink and a mirror.,0.9829227924346924
148,a bathroom with a toilet and a shower.,0.9528284668922424
149,a bridge over a river with trees and a sky.,0.810917317867279
15,a picture of a bowl and a plate on a table.,0.9860556125640869
150,a white toilet sitting in a room.,0.9349611401557922
151,a large clock on the side of a building.,0.9991039633750916
152,a couple of people sitting on a motorcycle in the rain.,0.9193175435066223
153,a group of people walking around a plane on a runway.,0.8487657308578491
154,a red plane is flying in the sky with smoke.,0.8985409736633301
155,a large white airplane flying in the blue sky.,0.9477066397666931
156,a red and white plane flying in the sky.,0.9519055485725403
157,a red airplane flying through a blue sky.,0.9353621006011963
158,a group of sheep grazing on a beach near the ocean.,0.9654780030250549
159,a giraffe standing in a field next to a tree.,0.9464184045791626
16,a blurry picture of trees in the background.,0.9222630262374878
160,a close up of a giraffe with a sky background.,0.9219142198562622
161,a red traffic light in front of a city street.,0.9625775218009949
162,a street at night with traffic lights and a building.,0.9056676626205444
163,two giraffes standing next to a fence.,0.9716665148735046
164,a giraffe eating hay from a feeder in a tree.,0.928312361240387
165,a couple of giraffes walking in a field with a bus.,0.915408194065094
166,a wooden bench sitting in front of a fence.,0.9439109563827515
167,a group of sheep standing in a field of grass.,0.9670419692993164
168,a blue sky with a few clouds in it.,0.9817253947257996
169,a giraffe standing next to a tree in a building.,0.9246761202812195
17,a blue and white motorcycle on display in a room.,0.9496287107467651
170,a couple of ducks swimming in a body of water.,0.9833191633224487
171,a group of giraffes standing next to a brick wall.,0.9471771717071533
172,a giraffe standing next to a tree in a field.,0.9411695599555969
173,a street sign and a traffic light on a pole.,0.9128904342651367
174,a giraffe is eating grass in a field.,0.907472550868988
175,a couple of giraffes standing next to a pole.,0.954204797744751
176,a herd of sheep in a field behind a fence.,0.9596390128135681
177,a herd of sheep grazing in a field.,0.9905381798744202
178,a group of trees with fog in the background.,0.9880066514015198
179,a small refrigerator filled with lots of food and hay.,0.7735992670059204
18,a man boarding a plane on the tarmac at an airport.,0.8898924589157104
180,a train on a bridge over a highway.,0.8737223148345947
181,a red train is sitting on the tracks.,0.9990062713623047
182,a stop sign is covered in a pile of snow.,0.8732847571372986
183,a red and yellow train at a train station.,0.9986271262168884
184,a red stop sign with a street sign on it.,0.8931558728218079
185,a cat sitting on top of two red suitcases.,0.9187170267105103
186,a cat looking out of a window.,0.9567565321922302
187,a red fire truck with a bunch of toys on it.,0.9163746237754822
188,a group of people standing next to each other in a room.,0.9288081526756287
189,a brown and white dog wearing a tie.,0.9969162344932556
19,a view of trucks driving down a parking lot.,0.9477505087852478
190,a close up of a boat on the water.,0.9178748726844788
191,a group of boats are docked on the water.,0.9178383350372314
192,a picture of a man and a woman.,0.9707276225090027
193,a group of people walking in the rain.,0.9399588704109192
194,a cat laying in a bathroom sink.,0.9997444152832031
195,a couple of cats sleeping on a pile of towels.,0.9780210852622986
196,a man sitting on a couch with a cat and a laptop.,0.9804973602294922
197,a man standing next to an elephant.,0.9881538152694702
198,a dog jumping in the air to catch a frisbee.,0.9736785292625427
199,a couple of dogs playing in the snow.,0.9992578029632568
2,a white train is on the tracks in a train station.,0.8880976438522339
20,a small blue and white plane is flying in the grass.,0.8890997767448425
200,the back of a black suitcase with the logo on it.,0.8800820708274841
201,a man and a child waiting for luggage at an airport.,0.9462736248970032
202,a small bird in the grass in a field.,0.8879476189613342
203,a group of zebras standing in a field with birds.,0.9488372206687927
204,a patch of grass in the front yard of a house.,0.869513213634491
205,a group of zebras and other animals in a field.,0.9887398481369019
206,a herd of zebras standing in a field.,0.9579692482948303
207,a zebra standing on a dirt road.,0.9481527209281921
208,a brown horse walking through a forest.,0.911251962184906
209,a man and a child standing in front of a statue of a horse.,0.986735999584198
21,a red motorcycle parked in front of a herd of sheep.,0.9721639752388
210,a bunch of bananas in a bag of trash.,0.9584451913833618
211,a wave is crashing in the water on a beach.,0.8627308011054993
212,a woman cross country skiing in the snow.,0.9812756180763245
213,a pile of oranges sitting on top of each other.,0.9971519112586975
214,a bunch of oranges sitting on top of a table.,0.9368236064910889
215,a person is walking down a snow covered path in the woods.,0.8901249170303345
216,a baseball player swinging a bat at a ball.,0.9197887182235718
217,a couple of men riding skis in front of a crowd.,0.9132130742073059
218,a man walking out of a doorway with a bag.,0.8476662039756775
219,a woman cross country skiing down a snow covered slope.,0.9487907290458679
22,a white dog sniffing a shoe on the street.,0.8874984383583069
220,a woman is skiing down a snow covered slope.,0.9947867393493652
221,two children wearing helmets and riding their bikes at a park.,0.8727149367332458
222,a green tray filled with fruits and vegetables on a table.,0.964499294757843
223,a wooden table topped with bowls of food and plates of food.,0.921376645565033
224,a group of people on skis in the snow.,0.9943039417266846
225,a man is eating a piece of food in his mouth.,0.8957213759422302
226,a man flying through the air while riding a skateboard.,0.9613481760025024
227,a chocolate donut with nuts on top of a paper.,0.8523364067077637
228,a bowl of milk and a toothbrush next to a table.,0.8579062223434448
229,a bowl of ice cream on a plate with a spoon.,0.9028821587562561
23,a blue sky with clouds and a few blue sky.,0.8975871205329895
230,a piece of cake on a white plate.,0.9848679304122925
231,a man sleeping in bed with two cats.,0.9756428003311157
232,a bedroom with a bed and posters on the wall.,0.9874619245529175
233,a person cutting a cake on a table.,0.9217634797096252
234,a woman standing in front of a cake.,0.9274318814277649
235,a couple of women holding a cake with a box.,0.9762671589851379
236,a couple of women holding a picture of each other.,0.9518358111381531
237,a man riding a paddle board in the water.,0.9239391684532166
238,a group of people standing on the beach with surfboards.,0.9121472835540771
239,a pizza sitting on top of a metal pan.,0.9824130535125732
24,a dining room table with a vase of flowers on it.,0.8624309301376343
240,a man holding a tennis racket on a tennis court.,0.977279782295227
241,a pizza on a plate on a table.,0.9985513687133789
242,a person holding a pizza on a black plate.,0.9083760976791382
243,a group of people sitting at a table with pizzas.,0.9991517663002014
244,a man standing on a tennis court.,0.9889719486236572
245,a black cat sitting on a couch in a living room.,0.9975556135177612
246,two young men playing a video game in a living room.,0.9974132776260376
247,a little girl holding a video game controller in a chair.,0.9442322850227356
248,a desk with two laptops and two computer monitors.,0.9322566986083984
249,a living room and dining room with a table and chairs.,0.9932811260223389
25,a group of people playing in a playground.,0.9052560329437256
250,a large building with trees in front of it.,0.978212296962738
251,a baseball player holding a bat on a field.,0.9407109618186951
252,a baseball player swinging a bat at a ball.,0.9896219372749329
253,a clock on the side of a building with a bell.,0.9775609970092773
254,a close up of a person sitting on a laptop computer.,0.9391756057739258
255,a laptop computer sitting on a table next to a glass of beer.,0.9898685216903687
256,a person holding a cell phone in their hand.,0.9983265995979309
257,a laptop computer sitting on a chair in front of a tree.,0.8797603249549866
258,a woman is taking a dish of food out of an oven.,0.9428319931030273
259,a little girl is holding a hair dryer in her hand.,0.9404200911521912
26,a tree in front of a house covered in snow.,0.9609131217002869
260,a plate of food with potatoes and a glass of wine.,0.9356011748313904
261,two young children sitting next to each other holding a teddy bear.,0.9559363126754761
262,a woman sitting at a table in a restaurant.,0.9998892545700073
263,a kitchen counter with a oven and a plate of food.,0.8404030799865723
264,a laptop computer sitting on top of a wooden table.,0.9997757077217102
265,a kitchen with white cabinets and a sink and a refrigerator.,0.9879125952720642
266,a urinal with a pipe in the floor of a bathroom.,0.8517992496490479
267,a bathroom with a toilet and a window.,0.9701114892959595
268,a bathroom with a toilet and a wooden floor.,0.9862003326416016
269,a yellow bathroom with a sink and a washing machine.,0.8893032670021057
27,a bird flying in the sky over some clouds.,0.913547694683075
270,a small bathroom with a sink and a window.,0.9904810786247253
271,a black cat laying on a sink next to a faucet.,0.9174051284790039
272,a dog sitting in the passenger seat of a car.,0.9744983315467834
273,a busy city street filled with lots of traffic.,0.9254623055458069
274,a white toilet in a bathroom with a wall.,0.9568254351615906
275,a bathroom with a sink and a toilet.,0.9346494674682617
276,a cat is standing on top of a toilet seat.,0.87300705909729
277,a black and white cat sitting on a green blanket.,0.9794749021530151
278,a bunch of oranges in a white bowl.,0.9631307721138
279,a couple of planes flying in the sky.,0.9065090417861938
28,a boat with a swan in the water.,0.9103204607963562
280,a large airplane is flying in the sky over the trees.,0.9650573134422302
281,a large airplane is flying in the sky over trees.,0.9374799728393555
282,a bird sitting on the side of a giraffe.,0.8897669911384583
283,a large airplane flying over a city with tall buildings.,0.9080150723457336
284,a large airplane flying in the sky over tall buildings.,0.9402269721031189
285,a giraffe walking in a field of dirt.,0.9324594140052795
286,a couple of green traffic lights at an intersection.,0.9096806645393372
287,a book sitting on top of a wooden bench.,0.95154869556427
288,a traffic light on the side of a street.,0.9934609532356262
289,a large herd of sheep grazing on the side of a road.,0.9766802191734314
29,a group of giraffes and other animals in a field.,0.9293774366378784
290,a woman petting a sheep in the hay.,0.9359704852104187
291,a large bird standing on the water with a fish in its beak.,0.9271993637084961
292,a woman sitting in a boat on the water.,0.9739749431610107
293,a man riding an elephant in a parade.,0.9691687822341919
294,a man sitting on a bed with a man sleeping in a room.,0.9098809957504272
295,a blue train car with graffiti on the side.,0.9872497916221619
296,a bird flying in front of a power line.,0.8828185796737671
297,a couple of birds standing in a cage.,0.9684446454048157
298,the view of the surface of a blue planet in the sky.,0.8340184688568115
299,a woman cutting a cake on a table.,0.8905510306358337
3,a kitchen counter with a sink and a window.,0.9132888913154602
30,a yellow fire hydrant sitting next to a pole.,0.9771806001663208
31,a black bird is standing in a pot with an apple.,0.8953947424888611
32,a black and white photo of a building with a clock tower.,0.99178147315979
33,a couple of geese swimming in the green water.,0.9225777983665466
34,a couple of street signs on a wooden pole.,0.9874125719070435
35,a sheep is standing in a field next to a road.,0.9457564353942871
36,a couple of men in costumes holding a snowboard.,0.933227002620697
37,a group of street signs in front of a red brick building.,0.9746596813201904
38,a brown cow standing on the side of a street.,0.8888506293296814
39,a cow standing next to a blue barrel.,0.9888595938682556
4,a bunch of wooden spoons sitting on a table.,0.9244035482406616
40,a dog laying on the carpet with a blue toy.,0.8604633808135986
41,a cat sitting on a chair at a table.,0.9524567127227783
42,a building with palm trees and a building in the background.,0.8871490955352783
43,a black and white cow standing in a field of grass.,0.9966309070587158
44,a close up of a doll with green eyes and a nose.,0.9339399337768555
45,a group of elephants standing in an enclosure at a zoo.,0.8808894753456116
46,an elephant standing next to a tree in a field.,0.9911070466041565
47,a couple of yellow kayaks sitting on the shore of the ocean.,0.8898846507072449
48,a group of boats are docked in the water.,0.9778141379356384
49,a large elephant walking through a field of grass.,0.9383212327957153
5,a wooden table with wooden spoons and chairs.,0.960304319858551
50,a woman holding a child on her lap.,0.9488164186477661
51,a woman in a dress sitting on a suitcase.,0.9221714735031128
52,a woman sitting on a suitcase in the woods.,0.9802094101905823
53,a young child sitting in a box in a bathroom.,0.828545868396759
54,a brown dog laying next to a pool.,0.939129650592804
55,a couple of girls walking in the rain with umbrellas.,0.8831350207328796
56,a black dog sitting on the floor.,0.9949579834938049
57,a man walking on a beach in the sand.,0.9678807258605957
58,a couple of red rocks with a blue sky.,0.8913523554801941
59,a close up of a zebra grazing on grass.,0.962334930896759
6,a small bathroom with a shower and a toilet.,0.9055913686752319
60,a zebra standing in the snow in a field.,0.9905409812927246
61,a body of water with a lot of water in it.,0.8341434597969055
62,a couple of zebras standing next to each other in a field.,0.9744246602058411
63,a group of toy horses standing next to each other.,0.9506335258483887
64,a woman is standing next to a car.,0.928146481513977
65,a tall building with a blue sky in the background.,0.8152741193771362
66,a white horse standing in front of a blue background.,0.9991997480392456
67,a banana and three oranges on a counter.,0.9631882905960083
68,a group of children playing baseball on a field.,0.986655056476593
69,a person wearing a bunch of bananas on her head.,0.9393740296363831
7,a bathroom with a toilet and a shower and a sink.,0.9784940481185913
70,a woman wearing a bunch of bananas on her head.,0.9463719129562378
71,a close up of a baseball player throwing a ball.,0.9833194017410278
72,a plate of food with pizza and a salad on a table.,0.9347770810127258
73,a man and a little girl on skis in the snow.,0.9879411458969116
74,a young boy in a red shirt holding a bowl of fruit.,0.8750332593917847
75,a woman riding a skateboard down a sidewalk.,0.9752819538116455
76,a man doing a trick on a skateboard in the air.,0.9679849743843079
77,a couple of young boys riding on skateboards on a sidewalk.,0.9370072484016418
78,a man is running in the snow.,0.8623753786087036
79,a young girl with a smile on her face.,0.948632538318634
8,a group of people riding bikes down a city street.,0.9931305646896362
80,a man standing next to a snowboard in a room.,0.9559623003005981
81,a display case in a bakery filled with lots of donuts and sandwiches.,0.9383158683776855
82,a young boy eating a piece of cake.,0.997901976108551
83,a display case filled with lots of different types of donuts.,0.9362554550170898
84,a white plate with a sandwich and a pickle on it.,0.9412124156951904
85,a tray of food and two cups of coffee on a table.,0.9455374479293823
86,a bunch of different types of donuts in a box.,0.9231684803962708
87,a young man standing in front of a wall.,0.9413633942604065
88,a woman in a wet suit holding a white surfboard.,0.9611669778823853
89,a man holding a soccer ball on a field.,0.9990215301513672
9,a bathroom with a sink and a toilet and a mirror.,0.9787920713424683
90,a man riding a wave on a surfboard in the ocean.,0.9977459907531738
91,a group of young men standing on a soccer field.,0.9247801899909973
92,a woman wearing glasses sitting at a desk.,0.9654651880264282
93,a young boy eating a piece of food in his mouth.,0.9066562652587891
94,a group of children playing soccer on a field.,0.9434007406234741
95,a man sitting at a table with a pizza.,0.9991714358329773
96,a young child laying on a bed.,0.9548168182373047
97,a wooden table with a white plate on top of it.,0.834697961807251
98,a pizza with tomatoes and onions on a white plate.,0.8704743385314941
99,a couple of tennis rackets sitting next to each other.,0.8978654146194458
