0,1,2
132,a pair of scissors and other items on a table.,0.8674196600914001
133,a group of people sitting at a table.,0.9996849894523621
134,a woman holding a child and a bench with wine glasses.,0.8340376019477844
135,a group of people sitting around a table with wine bottles.,0.9785371422767639
136,a man holding a wine glass in his hand.,0.9930666089057922
137,a group of people walking down a street with luggage.,0.9508553743362427
138,a bunch of vegetables and other food on a kitchen counter.,0.8390024304389954
139,a woman standing in a kitchen with a dog.,0.9936793446540833
140,a woman is preparing food on a kitchen stove.,0.9038742184638977
141,a man sitting on a stool at a counter in a kitchen.,0.9639469385147095
142,a man standing in a kitchen next to a small white dog.,0.9329645037651062
143,a wooden table with a bunch of kitchen utensils on it.,0.9696328043937683
144,a young boy and a girl walking down the street with a skateboard.,0.9106621742248535
145,a man standing next to a bike on a ramp.,0.986595869064331
146,a small bathroom with a toilet and a sink.,0.9855706691741943
147,a bathroom with a sink and a mirror.,0.9875124096870422
148,a bathroom with a toilet and a shower.,0.9449462294578552
149,a couple of people riding a motorcycle on a bridge.,0.9873033761978149
150,a white toilet sitting next to a wooden table.,0.8835150003433228
151,a large clock on the side of a building.,0.9997223615646362
152,a couple of people sitting on motorcycles on the street.,0.9652239680290222
153,a group of people walking next to two planes on the runway.,0.941310703754425
154,a red plane flying through a blue sky with smoke.,0.9402387142181396
155,a large white airplane flying in the sky.,0.8933002948760986
156,a red and white plane flying in the sky.,0.9397356510162354
157,a red airplane flying through a blue sky.,0.9391369819641113
158,a group of sheep grazing on a beach.,0.9301191568374634
159,a giraffe standing in a dirt field.,0.8979052305221558
160,a close up of a giraffe with trees in the background.,0.9830036759376526
161,a city street at night with a red traffic light.,0.9331367015838623
162,a city street at night with a traffic light.,0.8668529391288757
163,a couple of giraffes standing next to a fence.,0.9645682573318481
164,a giraffe eating hay from a feeder in a forest.,0.9101565480232239
165,a giraffe standing in a field next to a road.,0.9049162268638611
166,a yellow fire hydrant sitting next to a street.,0.9101963639259338
167,a group of sheep standing in a field with graffiti on them.,0.9657269716262817
168,a man sitting on a bench overlooking the ocean.,0.9840743541717529
169,a giraffe walking in front of a building.,0.9448379278182983
170,a couple of ducks swimming in the water.,0.9862595200538635
171,two giraffes standing next to a wooden fence.,0.999632716178894
172,a giraffe walking next to a fence.,0.8717740178108215
173,a street sign on a pole next to a traffic light.,0.9262809753417969
174,a giraffe is eating grass in a field.,0.9220876693725586
175,a couple of giraffes standing next to each other.,0.9970142245292664
176,a herd of sheep grazing in a field.,0.8934262990951538
177,a herd of sheep grazing in a field.,0.9978434443473816
178,a group of sheep grazing on a field with trees.,0.9400650858879089
179,a small box filled with hay on the side of a street.,0.8640028834342957
180,a train on the tracks at a train station.,0.8869653344154358
181,a red and yellow train is sitting on the tracks.,0.9493411779403687
182,a stop sign and a street sign covered in snow.,0.984279990196228
183,a red and yellow train at a train station.,0.9977989196777344
184,a red stop sign sitting next to a wooden pole.,0.9797387719154358
185,an orange cat laying on top of two red suitcases.,0.9265148639678955
186,a black and white cat sitting on a window sill.,0.974355161190033
187,a red fire truck with toys on it.,0.9030481576919556
188,a group of people posing for a picture.,0.962103545665741
189,a brown and white dog wearing a tie.,0.9938415884971619
190,a close up of a boat in the water.,0.8896670341491699
191,a group of boats are lined up on the water.,0.9059287905693054
192,a picture of a man and a woman.,0.9759230613708496
193,a couple of women walking in the rain with umbrellas.,0.9752017259597778
194,a cat laying in a bathroom sink.,0.9998371005058289
195,a couple of cats sleeping on a pile of towels.,0.9837026596069336
196,a man sitting on a couch with a cat and a laptop.,0.9713181257247925
197,a man standing next to an elephant.,0.9903548955917358
198,a dog jumping in the air with a frisbee in its mouth.,0.933621883392334
199,a couple of dogs playing in the snow.,0.9896876811981201
200,two black back packs sitting next to each other.,0.8158816695213318
201,a person standing in front of a luggage carousel.,0.847149133682251
202,a dog is holding a purple frisbee in its mouth.,0.892410933971405
203,a group of zebras standing in a field with birds.,0.9870527386665344
204,a young girl is throwing a red frisbee in the grass.,0.9470751285552979
205,a group of zebras and other animals standing in a field.,0.9364978075027466
206,a group of zebras standing in a field.,0.9026026129722595
207,a zebra walking down a dirt road.,0.917605459690094
208,a brown horse running through a forest.,0.9150409698486328
209,a statue of a man on top of a building.,0.9889828562736511
210,a person holding a piece of food in their hand.,0.9235275387763977
211,a man is riding a jet ski in the water.,0.9555479884147644
212,a woman cross country skiing down a snow covered slope.,0.9550690054893494
213,a pile of oranges sitting on top of each other.,0.9984109997749329
214,a bunch of oranges sitting on a pile.,0.8927690386772156
215,a woman is skiing down a snow covered slope.,0.9965323805809021
216,a baseball player swinging a bat at a ball.,0.9757170081138611
217,a couple of men riding skis down a snow covered slope.,0.935682475566864
218,a couple of young men riding skateboards down a sidewalk.,0.9603331685066223
219,a woman cross country skiing in the snow.,0.9894616007804871
220,a woman is skiing down a snow covered slope.,0.9914896488189697
221,a group of young children riding bikes and skateboards on a street.,0.9060889482498169
222,a green tray with a cake with fruit and vegetables.,0.8870317935943604
223,a wooden table topped with bowls of food and plates.,0.9637191295623779
224,a group of people on skis in the snow.,0.9979742765426636
225,a man eating a hot dog in a building.,0.9273676872253418
226,a man doing a trick on a skateboard on a ramp.,0.9997962117195129
227,a chocolate donut sitting in a basket on a table.,0.849953830242157
228,a knife sitting on a wooden table next to a bowl.,0.9529773592948914
229,a bowl of whipped cream and a spoon on a table.,0.9197295308113098
230,a piece of chocolate cake on a white plate.,0.9974787831306458
231,a man sleeping in a bed with two cats.,0.9370365142822266
232,a bedroom with a bed and posters on the wall.,0.9973905086517334
233,a group of people sitting around a table with a cake.,0.9851056933403015
234,a woman standing in a kitchen with a cake.,0.9448423981666565
235,a couple of women looking at a picture.,0.9955978989601135
236,a couple of women holding a picture of a picture.,0.9247447848320007
237,a man is riding a paddle board in the water.,0.8965726494789124
238,a group of people standing on the beach with surfboards.,0.9216017723083496
239,a pizza with cheese and mushrooms on a pan.,0.9155244827270508
240,a man holding a tennis racket on a tennis court.,0.9998859167098999
241,a pizza on a plate on a table.,0.9980482459068298
242,a person holding a slice of pizza on a black plate.,0.9836796522140503
243,a group of people sitting at a table with pizzas.,0.9776957035064697
244,a man holding a tennis racket on a tennis court.,0.9805758595466614
245,a living room with a couch and a chair.,0.9691392183303833
246,two young men playing a video game in a living room.,0.9920809864997864
247,a little girl holding a video game controller.,0.909412682056427
248,a desk with two computer monitors and two keyboards.,0.9793987274169922
249,a living room with a couch and a table.,0.9316132068634033
250,a dog running down a hill on a city street.,0.9410427212715149
251,a pitcher throwing a ball to a batter at a baseball game.,0.9947178959846497
252,a baseball player swinging a bat at a ball.,0.9999868869781494
253,a clock on the side of a building.,0.9495899081230164
254,a close up of a person laying in a car.,0.8964637517929077
255,a laptop computer sitting on a table next to a glass of beer.,0.9494906663894653
256,a person holding a cell phone in their hand.,0.9990531206130981
257,a person holding two cell phones in front of a tree.,0.9468647837638855
258,a woman is taking a dish of food out of an oven.,0.9561648368835449
259,a little girl is playing with a hair dryer.,0.9730405211448669
260,a plate of food with potatoes and a glass of wine.,0.9388362765312195
261,two young boys sitting next to each other holding a teddy bear.,0.9714449048042297
262,a woman sitting at a table in a restaurant.,0.9999095797538757
263,a kitchen counter with a cake on top of an oven.,0.9427421689033508
264,a laptop computer sitting on top of a wooden table.,0.9999181032180786
265,a kitchen with a white refrigerator and a sink.,0.8944872617721558
266,a dirty toilet with a drain in the floor.,0.8246778249740601
267,a bathroom with a toilet and a window.,0.986969530582428
268,a bathroom with a toilet and a green towel on the floor.,0.8938620686531067
269,a yellow bathroom with a sink and a washing machine.,0.9687682390213013
270,a small bathroom with a sink and a window.,0.9996899962425232
271,a black cat laying next to a sink.,0.9167335033416748
272,a dog sitting in the passenger seat of a car.,0.9736407399177551
273,a busy city street filled with lots of traffic.,0.983227014541626
274,a white toilet sitting on top of a bathroom floor.,0.9649580717086792
275,a white bathroom with a sink and a toilet.,0.9734890460968018
276,a cat is standing on top of a toilet seat.,0.9529775977134705
277,a black and white cat sitting on a green blanket.,0.9339713454246521
278,a bunch of oranges in a white bowl.,0.9688254594802856
279,a couple of planes flying in the blue sky.,0.9244704246520996
280,a large airplane flying in the sky over trees.,0.9513330459594727
281,a large airplane flying in the sky over trees.,0.9867204427719116
282,a couple of birds sitting on the neck of a giraffe.,0.9561057686805725
283,a plane flying in the sky over tall buildings.,0.9165743589401245
284,a large airplane flying in the sky over tall buildings.,0.9152255654335022
285,a giraffe bending down to drink water from a river.,0.9326270818710327
286,a couple of green traffic lights on a street.,0.9551725387573242
287,a book sitting on top of a wooden bench.,0.9459517002105713
288,a traffic light with a green light on a street.,0.9830830693244934
289,a large herd of sheep grazing in the grass on the side of the road.,0.9191973805427551
290,a woman petting the nose of a sheep.,0.9517955183982849
291,a large bird flying over a body of water.,0.9908813834190369
292,a man sitting in a boat on the water.,0.9967803359031677
293,a man riding an elephant down a street with a sign.,0.9128776788711548
294,a man sitting on a bed in a hospital room.,0.889289379119873
295,a blue and white train sitting on the tracks.,0.9268270134925842
296,a bird perched on top of a telephone pole.,0.91419517993927
297,a large bird standing in a cage.,0.9866086840629578
298,a close up of a blue and white hat with a bird on it.,0.8927713632583618
299,a woman is cutting a large cake on a table.,0.9840616583824158
